order_id,order_date,region,destination_city,category,payment_method,sales_amount,discount_pct,quantity,return_status,customer_type
ORD-103536,2024-10-05,West,Los Angeles,Fashion,PayPal,55.47,15,1,Not Returned,Returning
ORD-103537,2025-05-04,West,Los Angeles,Fashion,PayPal,118.75,15,2,Not Returned,Returning
ORD-103538,2024-12-20,Midwest,Minneapolis,Electronics,Credit Card,166.0,10,1,Not Returned,Returning
ORD-103539,2024-09-02,West,San Diego,Beauty,Credit Card,22.09,0,1,Not Returned,Returning
ORD-103540,2024-05-10,Midwest,Detroit,Electronics,Credit Card,42.59,10,1,Not Returned,Returning
ORD-103541,01/06/2024,Midwest,St. Louis,Fashion,Credit Card,47.46,0,1,Not Returned,Returning
ORD-103542,2025-01-28,South,Miami,Beauty,PayPal,16.23,10,1,Not Returned,Returning
ORD-103543,2025-09-25,Northeast,Philadelphia,Toys,APPLE PAY,17.62,10,1,Not Returned ,New
ORD-103544,2024-02-09,West,San Francisco,Beauty,Credit Card,60.34,0,2,Not Returned,Loyal
ORD-103545,2024-11-30,West,Las Vegas,Fashion,Credit Card,213.28,30,2,Not Returned,Returning
ORD-103546,2025-10-20,South,Miami,Home,Credit Card,82.67,0,1,Not Returned,Returning
ORD-103547,10/20/2024,Northeast,New York,Home,Credit Card,121.82,5,1,Not Returned,New
ORD-103548,2025-08-28,West,San Francisco,Home,PayPal,103.34,15,1,Not Returned,Returning
ORD-103549,2025-08-09,Midwest,Columbus,Home,Gift Card,28.07,0,1,Not Returned,Returning
ORD-103550,2025-07-01,South,Charlotte,Home,Debit Card ,94.65,0,1,not returned,Returning
ORD-103551,03/26/2025,West,Phoenix,Fashion,Credit Card,37.93,0,1,Not Returned,New
ORD-103552,2024-06-08,Northeast,Pittsburgh,Beauty,Credit Card,315.14,0,3,Returned,New
ORD-103553,2025-04-07,Northeast,Newark,Pet Supplies,Gift Card,268.87,5,5,Not Returned,New
ORD-103554,2024-08-10,West,Los Angeles,Home,Credit Card,142.63,5,3,Not Returned,Returning
ORD-103555,2024-04-29,South,Dallas,Electronics,Credit Card,140.91,0,1,Not Returned,Returning
ORD-103556,2025-12-05,West,San Diego,Toys,Debit Card,29.69,15,1,Not Returned,Loyal
ORD-103557,2024-03-12,Midwest,Minneapolis,Fashion,Apple Pay,435.42,5,3,Not Returned,Returning
ORD-103558,2024-09-21,Northeast,New York,Office Supplies,Credit Card,17.66,0,1,Not Returned,Returning
ORD-103559,2025-05-11,Northeast,Newark,Electronics,Apple Pay,670.81,0,5,Not Returned,Returning
ORD-103560,11/17/2025,Midwest,Minneapolis,Fashion,PayPal,38.11,10,1,Not Returned,Returning
ORD-103561,2025-12-24,West,San Diego,Fashion,Buy Now Pay Later,126.55,20,1,Not Returned,Returning
ORD-103562,2025-09-18,West,Los Angeles,Fashion,Credit Card,126.05,5,1,,New
ORD-103563,2025-04-13,South,Atlanta,Electronics,PayPal,471.09,0,2,Not Returned,Loyal
ORD-103564,2025-08-01,South,Miami,Fashion,Gift Card,166.15,0,1,Not Returned,New
ORD-103565,2025-11-18,South,Houston,Pet Supplies,Credit Card,35.55,15,1,Not Returned,Loyal
ORD-103566,2024-09-10,Northeast,Buffalo,Electronics,Apple Pay,384.94,20,2,Not Returned,Returning
ORD-103567,10/22/2024,West,San Diego,Home,Debit Card,319.24,5,4,Not Returned,Loyal
ORD-103568,2024-07-17,West,Los Angeles,Electronics,Apple Pay,224.66,5,1,Returned,Loyal
ORD-103569,2025-03-02,South,Nashville,Fashion,Apple Pay,65.12,0,1,Not Returned,New
ORD-103570,2024-06-22,South,Dallas,Fashion,Apple Pay,154.09,10,2,Not Returned,Returning
ORD-103571,2025-11-13,Midwest,Detroit,Electronics,PayPal,330.2,20,2,Not Returned,New
ORD-103572,2024-01-08,South,Charlotte,Sports,Credit Card,405.42,0,3,Not Returned,Loyal
ORD-103573,2024-03-05,South,Atlanta,Office Supplies,Apple Pay,17.58,0,1,Not Returned,Loyal
ORD-103574,2024-10-23,Midwest,Minneapolis,Home,PayPal,104.75,10,1,Not Returned,New
ORD-103575,2025-11-05,South,Atlanta,Sports,PayPal,97.9,10,2,Not Returned,New
ORD-103576,2024-01-09,Northeast,Pittsburgh,Electronics,Credit Card,285.2,5,5,Not Returned,Returning
ORD-103577,2025-07-14,West,Los Angeles,Sports,Credit Card,54.94,5,1,Not Returned,Returning
ORD-103578,05/13/2024,West,Las Vegas,Electronics,Buy Now Pay Later,487.71,0,3,Not Returned,Returning
ORD-103579,03/04/2025,West,San Francisco,Fashion,Debit Card,71.0,0,1,Not Returned,New
ORD-103580,2025-12-02,West,Seattle,Pet Supplies,CREDIT CARD,45.18,15,1,Exchange,Returning
ORD-103581,2025-11-20,South,Miami,Electronics,Debit Card,868.52,5,2,Not Returned,New
ORD-103582,2024-11-16,Northeast,Pittsburgh,Electronics,Gift Card,79.69,15,1,not returned,New
ORD-103583,2024-11-12,West,San Diego,Toys,Apple Pay,161.07,20,4,Not Returned,Loyal
ORD-103584,2024-10-19,Midwest,Minneapolis,Beauty,Debit Card,49.16,0,3,Not Returned,New
ORD-103585,2025/12/22,West,San Diego,Toys,Debit Card,26.06,10,1,Not Returned,New
ORD-103586,2025-09-29,Northeast,Newark,Toys,Credit Card,147.33,15,3,Not Returned,Returning
ORD-103587,2025-02-14,Northeast,Newark,Electronics,paypal,154.63,15,2,Not Returned,Returning
ORD-103588,2024-09-09,Midwest,Indianapolis,Electronics,PAYPAL,131.9,15,1,Not Returned,Returning
ORD-103589,2025-11-06,Midwest,St. Louis,Beauty,Apple Pay,28.42,,1,Not Returned,New
ORD-103590,2025-02-06,West,Las Vegas,Office Supplies,PayPal,63.18,20,2,Not Returned,New
ORD-103591,2025-04-16,Northeast,New York,Fashion,PayPal,94.53,0,2,Not Returned,Returning
ORD-103592,2025/12/16,South,Dallas,Fashion,Credit Card,92.93,20,1,Not Returned,Returning
ORD-103593,2024-07-22,South,Miami,Fashion,Credit Card,75.75,15,1,Not Returned,Loyal
ORD-103594,2024-03-04,South,Miami,Sports,PayPal,81.4,20,1,Not Returned,Returning
ORD-103595,2025-12-25,South,Dallas,Fashion,PAYPAL,208.82,25,3,Not Returned,New
ORD-103596,2025-06-11,Northeast,Pittsburgh,Electronics,PayPal,113.6,5,1,Not Returned,New
ORD-103597,2025-06-06,West,Las Vegas,Electronics,Credit Card,305.98,5,2,Not Returned,New
ORD-103598,2025-08-05,South,Nashville,Electronics,Credit Card,205.07,15,2,Not Returned,Returning
ORD-103599,2025-06-16,Northeast,Philadelphia,Sports,credit card,86.63,0,1,Not Returned,Loyal
ORD-103600,2024-05-14,Midwest,Chicago,Home,PayPal,263.28,15,2,Not Returned,New
ORD-103601,2024-10-16,Midwest,Detroit,Home,Credit Card,53.97,0,1,Not Returned,Returning
ORD-103602,2025/08/01,West,Los Angeles,Electronics,Debit Card,164.25,10,1,Not Returned,Loyal
ORD-103603,2024-03-24,South,Nashville,Electronics,Apple Pay,85.2,10,2,Not Returned,Returning
ORD-103604,2024-04-22,Midwest,Detroit,Sports,Debit Card,110.67,15,1,Not Returned,Returning
ORD-103605,2024-05-20,Northeast,Philadelphia,Pet Supplies,Debit Card,51.26,10,1,Not Returned,New
ORD-103606,2025-08-12,South,Miami,Fashion,Gift Card,114.78,,1,Not Returned,Returning
ORD-103607,2024-07-21,South,Dallas,Electronics,paypal,406.24,5,4,Not Returned,Loyal
ORD-103608,2025-09-30,South,Miami,Home,Apple Pay,114.18,15,2,Not Returned,Returning
ORD-103609,2024-03-25,West,San Diego,Fashion,Buy Now Pay Later,63.07,10,1,Not Returned,Returning
ORD-103610,2024-05-06,West,Seattle,Fashion,Apple Pay,155.48,15,4,Not Returned,Loyal
ORD-103611,2024-07-28,South,Miami,Toys,Credit Card,87.5,10,2,Not Returned,New
ORD-103612,2025-11-17,South,Atlanta,Beauty,Gift Card,76.77,15,2,Returned,Returning
ORD-103613,2024-04-05,Northeast,Boston,Fashion,Debit Card,304.51,0,3,Not Returned,Returning
ORD-103614,2025-03-30,South,Miami,Fashion,Credit Card,176.91,5,1,Exchange,Returning
ORD-103615,2024-07-16,Midwest,Detroit,Office Supplies,Credit Card,30.72,0,1,Not Returned,Returning
ORD-103616,2024-10-13,Midwest,Indianapolis,Home,Debit Card,137.96,5,2,Returned,Returning
ORD-103617,2025-01-08,Midwest,St. Louis,Home,,57.99,5,1,Not Returned,Loyal
ORD-103618,2024-07-18,South,Atlanta,Office Supplies,Credit Card,186.8,20,5,,New
ORD-103619,2024-07-16,Midwest,St. Louis,Electronics,Debit Card,442.36,,3,Not Returned,New
ORD-103620,2025/01/15,South,Atlanta,Electronics,Credit Card,563.32,10,4,Not Returned,Returning
ORD-103621,2025-06-08,Midwest,Chicago,Home,Credit Card,35.73,0,1,Not Returned,Returning
ORD-103622,2025-06-02,Midwest,Minneapolis,Electronics,Credit Card,447.72,5,3,Not Returned,Returning
ORD-103623,2025-07-14,West,Los Angeles,Electronics,Apple Pay,303.86,0,1,Not Returned,Returning
ORD-103624,06/23/2025,Midwest,Columbus,Pet Supplies,PayPal,51.72,20,1,Not Returned,Loyal
ORD-103625,2025-01-14,South,Atlanta,Sports,Credit Card,50.9,20,1,Not Returned,Returning
ORD-103626,2024-01-02 ,West,San Diego,Office Supplies,Debit Card,15.84,10,1,Not Returned,Returning
ORD-103627,2024-09-04,West,San Francisco,Electronics,Credit Card,349.99,15,1,Not Returned,New
ORD-103628,2025-02-07,Midwest,Minneapolis,Sports,Debit Card,190.99,5,5,Not Returned,Returning
ORD-103629,2025-07-10,Northeast,Pittsburgh,Electronics,Credit Card,59.45,10,1,Not Returned,Loyal
ORD-103630,2025-08-29,West,San Diego,Beauty,Gift Card,49.41,5,1,Not Returned,New
ORD-103631,2024-06-10,South,Miami,Sports,PayPal,225.2,0,4,not returned,Returning
ORD-103632,2024-12-30,South,Atlanta,Pet Supplies,Credit Card,88.16,10,2,Not Returned,Returning
ORD-103633,2025-03-22,Northeast,Newark,Electronics,PayPal,207.18,10,3,Not Returned,Returning
ORD-103634,2024-01-29,Midwest,Detroit,Fashion,CREDIT CARD,89.34,10,1,Not Returned,Returning
ORD-103635,2025-03-19,West,San Francisco,Home,Debit Card,58.38,,1,Not Returned,Loyal
ORD-103636,2025-09-13,South,Dallas,Electronics,PayPal,156.35,0,1,Not Returned,Returning
ORD-103637,2024-01-30,West,Seattle,Fashion,Credit Card,96.12,5,2,Returned,Returning
ORD-103638,2024-12-25,Northeast,Buffalo,Home,Credit Card,576.77,0,5,Not Returned,New
ORD-103639,2025-01-11,West,Los Angeles,Beauty,Credit Card,141.19,5,4,Not Returned,New
ORD-103640,2025-11-04,Northeast,New York,Toys,Debit Card,239.36,10,4,Not Returned,Loyal
ORD-103641,2025-06-07,Northeast,Newark,Electronics,Credit Card,181.47,10,2,Not Returned,Returning
ORD-103642,2025-02-25,Northeast,Philadelphia,Toys,Debit Card,105.61,10,3,Not Returned,Returning
ORD-103643,2025-10-24,South,Miami,Home,,452.21,0,4,Not Returned,New
ORD-103644,2024-01-13,Northeast,Pittsburgh,Home,Debit Card,56.37,10,1,Not Returned,Returning
ORD-103645,2024-01-07 ,Northeast,Philadelphia,Electronics,PayPal,178.66,0,12,Not Returned,Returning
ORD-103646,2024-11-22,Midwest,Detroit,Toys,Buy Now Pay Later,48.39,20,1,Not Returned,Loyal
ORD-103647,2025-12-20,Northeast,Pittsburgh,Fashion,Debit Card,159.29,10,2,Not Returned,New
ORD-103648,2025-02-05,South,Miami,Sports,Debit Card,905.6,10,3,Not Returned,Loyal
ORD-103649,2025-07-09,West,Los Angeles,Electronics,Buy Now Pay Later,406.18,10,2,Not Returned,New
ORD-103650,2024-08-29,Northeast,Buffalo,Electronics,Credit Card,331.37,10,2,Not Returned,Returning
ORD-103651,2024-02-08,Midwest,Detroit,Home,Debit Card,161.11,5,3,Not Returned,New
ORD-103652,2024-12-14,Northeast,Pittsburgh,Home,PayPal,117.61,10,1,Not Returned,Returning
ORD-103653,2025-09-22,Northeast,Buffalo,Toys,PayPal,69.69,10,1,,New
ORD-103654,2025-04-09,West,,Fashion,Credit Card,396.84,10,4,Not Returned,Loyal
ORD-103655,2024-11-13,South,Houston,Fashion,Credit Card,77.94,5,1,Not Returned,Returning
ORD-103656,2025-07-14,West,San Diego,Fashion,Debit Card,257.5,0,2,Not Returned,Loyal
ORD-103657,2024-05-05,South,Charlotte,Toys,Credit Card,51.45,10,1,Not Returned,Returning
ORD-103658,2025-11-07,Northeast,Buffalo,Office Supplies,Buy Now Pay Later,61.93,25,1,Not Returned,New
ORD-103659,2024-07-17,West,San Diego,Office Supplies,Debit Card,31.22,15,1,Not Returned,New
ORD-103660,08/19/2024,West,Los Angeles,Home,Gift Card,195.89,5,3,Not Returned,Returning
ORD-103661,2025-08-29,Northeast,New York,Electronics,Debit Card,275.92,10,4,Not Returned,Returning
ORD-103662,2024-10-04,West,Seattle,Fashion,Credit Card,443.49,10,5,Not Returned,Returning
ORD-103663,2025-07-13,West,Phoenix,Electronics,Credit Card,1143.61,0,4,Not Returned,Returning
ORD-103664,2024-01-01,South,Atlanta,Beauty,Credit Card,67.95,5,2,Not Returned,Returning
ORD-103665,2025-12-24,West,San Diego,Electronics,Credit Card,229.87,15,1,not returned,Returning
ORD-103666,08/16/2025,South,Nashville,Fashion,Credit Card,86.74,0,1,Not Returned,Returning
ORD-103667,2024-03-11,South,Miami,Sports,Buy Now Pay Later,190.95,5,5,Not Returned,New
ORD-103668,2025-11-12,Northeast,Boston,Fashion,Debit Card,71.03,15,1,Not Returned,Returning
ORD-103669,2024-08-11,Northeast,Boston,Fashion,Credit Card,78.97,0,2,Not Returned,Returning
ORD-103670,2025-07-17,Midwest,Minneapolis,Fashion,Credit Card,257.52,0,2,Not Returned,New
ORD-103671,2024-03-18,Northeast,Philadelphia,Electronics,,79.88,20,1,Not Returned,Returning
ORD-103672,2025-10-16,West,San Diego,Pet Supplies,Credit Card,27.17,20,1,Not Returned,New
ORD-103673,2024-06-13,West,Phoenix,Home,Debit Card,83.75,0,1,Not Returned,Returning
ORD-103674,2025-11-21,Midwest,St. Louis,Toys,Credit Card,16.54,10,1,not returned,Loyal
ORD-103675,2024-10-20,West,Seattle,Toys,Credit Card,55.27,10,1,Not Returned,Loyal
ORD-103676,05/14/2025,Northeast,Pittsburgh,Sports,Credit Card,140.13,5,4,Not Returned,Loyal
ORD-103677,2024-10-12,West,Los Angeles,Toys,Debit Card,35.49,20,1,Not Returned,Returning
ORD-103678,2024-07-25,West,San Francisco,Fashion,Debit Card,263.88,0,3,Not Returned,Loyal
ORD-103679,2025-11-22,Midwest,,Beauty,Credit Card,44.93,15,1,Not Returned,New
ORD-103680,2025-07-23,West,San Francisco,Toys,Credit Card,31.63,5,1,not returned,New
ORD-103681,2024-11-17,West,Seattle,Electronics,Credit Card,369.69,5,2,Not Returned,Returning
ORD-103682,2024-01-23,West,Seattle,Electronics,Credit Card,690.91,10,3,Not Returned,Returning
ORD-103683,2025-10-16,West,Phoenix,Sports,Debit Card,597.93,10,4,Not Returned,New
ORD-103684,2025-12-28,South,Nashville,Fashion,PayPal,186.52,10,2,Not Returned,New
ORD-103685,2024-10-01,Midwest,St. Louis,Toys,PayPal,13.38,5,1,Not Returned ,Returning
ORD-103686,2024-08-24,Midwest,St. Louis,Electronics,Debit Card,384.38,5,3,Not Returned,Loyal
ORD-103687,2024-02-06,Midwest,Indianapolis,Sports,PayPal,58.0,5,1,Not Returned,Returning
ORD-103688,2025-12-24,West,San Francisco,Fashion,PayPal,37.92,20,1,Not Returned,Returning
ORD-103689,2025-08-24,West,San Diego,Sports,Debit Card,134.85,5,1,Not Returned,Returning
ORD-103690,2025-07-24,Midwest,Columbus,Sports,Credit Card,87.12,10,1,Not Returned,Returning
ORD-103691,2025/01/19,West,Seattle,Toys,Debit Card,90.69,5,2,Not Returned,Returning
ORD-103692,2024-07-01,Northeast,Newark,Electronics,Gift Card,158.07,0,1,Not Returned,Returning
ORD-103693,2025-02-12,Midwest,Chicago,Office Supplies,PayPal,36.82,0,1,Returned,Loyal
ORD-103694,2024-08-10,South,Atlanta,Pet Supplies,Buy Now Pay Later,192.49,15,4,Not Returned,Loyal
ORD-103695,2025-08-18,Northeast,Pittsburgh,Electronics,Buy Now Pay Later,107.13,20,1,Not Returned,Returning
ORD-103696,2025-04-01,Northeast,Boston,Fashion,Credit Card,47.12,5,1,Returned,Returning
ORD-103697,2025-03-09,Northeast,Buffalo,Home,Debit Card,113.45,0,2,Returned,Returning
ORD-103698,2025-01-27,West,San Francisco,Home,BUY NOW PAY LATER,252.25,0,2,Not Returned,Returning
ORD-103699,2025-12-17,Northeast,Pittsburgh,Sports,Credit Card,83.99,20,1,Not Returned,Loyal
ORD-103700,2024-03-26,South,Dallas,Fashion,Buy Now Pay Later,71.16,5,1,Not Returned,Returning
ORD-103701,2025-02-23,South,Miami,Toys,Credit Card,66.38,10,1,Not Returned,Returning
ORD-103702,2025-08-03,West,Las Vegas,Beauty,PayPal,76.19,5,1,NOT RETURNED,Returning
ORD-103703,2024-08-22,Midwest,Detroit,Fashion,Credit Card,47.37,0,1,Exchange,Loyal
ORD-103704,2025-08-08,South,Houston,Electronics,Debit Card,379.69,0,3,Returned,Returning
ORD-103705,2025-02-13,South,Nashville,Beauty,PayPal,27.11,10,1,Not Returned,Returning
ORD-103706,2025-08-20,South,Atlanta,Sports,Credit Card,58.99,10,1,Not Returned,New
ORD-103707,2025/06/10,South,Houston,Sports,Credit Card,175.37,0,1,Not Returned,Returning
ORD-103708,2025-11-06,Midwest,St. Louis,Home,Debit Card,226.63,10,3,Not Returned,Returning
ORD-103709,2024-06-24,West,Seattle,Home,Credit Card,59.28,5,1,Not Returned,New
ORD-103710,03/09/2024,Midwest,Chicago,Sports,Debit Card,265.3,0,2,Not Returned,Returning
ORD-103711,2024-01-02,Northeast,Boston,Home,Credit Card,191.5,5,2,Not Returned,Returning
ORD-103712,2025-08-27,Northeast,Philadelphia,Office Supplies,PayPal,24.18,15,1,Not Returned,New
ORD-103713,2025-12-08,Northeast,Pittsburgh,Electronics,Credit Card,639.02,10,5,Not Returned,Returning
ORD-103714,2025-04-01,Northeast,Newark,Beauty,Gift Card,23.33,10,1,Not Returned,Returning
ORD-103715,2024-10-26,West,Seattle,Fashion,Credit Card,240.75,0,4,Not Returned,Returning
ORD-103716,2024-05-15,Northeast,New York,Home,Debit Card,83.38,10,1,Not Returned,New
ORD-103717,2025-06-28,West,San Francisco,Electronics,Credit Card,520.3,0,5,Not Returned,Returning
ORD-103718,2024-03-20,South,Atlanta,Home,Credit Card,118.18,0,1,Not Returned,Loyal
ORD-103719,2025-12-15,Northeast,Philadelphia,Home,Credit Card,122.68,25,1,Not Returned,Returning
ORD-103720,2024-12-13,Northeast,Boston,Fashion,Gift Card,59.22,25,1,Not Returned,New
ORD-103721,2025-12-24,South,Nashville,Sports,debit card,217.94,15,1,Not Returned,New
ORD-103722,2024-09-01,Northeast,Philadelphia,Beauty,Credit Card,74.44,0,10,Not Returned,Loyal
ORD-103723,2024-08-28,South,Miami,Electronics,Debit Card,126.78,0,1,Not Returned,Loyal
ORD-103724,2024-09-21,South,Dallas,Fashion,Apple Pay,113.93,10,4,Not Returned,New
ORD-103725,2024-03-27,West,Phoenix,Beauty,Debit Card,22.82,15,1,Not Returned,Returning
ORD-103726,2024-10-04,Midwest,Indianapolis,Electronics,Debit Card,266.57,0,2,Not Returned,Returning
ORD-103727,2024-12-30,Midwest,Chicago,Pet Supplies,Credit Card,73.16,5,1,,Returning
ORD-103728,2025-03-18,South,Dallas,Home,Credit Card,161.32,0,2,Not Returned,Returning
ORD-103729,2024-03-05,Midwest,Indianapolis,Home,Credit Card,61.03,10,1,Not Returned,Loyal
ORD-103730,2025-05-24,West,Phoenix,Fashion,PayPal,59.36,10,1,Returned,Returning
ORD-103731,2024-06-30,West,Phoenix,Beauty,Debit Card,112.74,0,4,Not Returned,Returning
ORD-103732,2025-08-15,Midwest,St. Louis,Sports,PayPal,499.04,20,5,Not Returned,New
ORD-103733,2025-03-03,West,Seattle,Home,PayPal,86.98,0,1,Not Returned,Loyal
ORD-103734,2024-07-19,Northeast,Newark,Home,credit card,894.73,20,5,Not Returned,Returning
ORD-103735,2024-06-02,West,San Diego,Electronics,PAYPAL,244.42,5,1,Not Returned,New
ORD-103736,2024-03-16,Midwest,Minneapolis,Office Supplies,Credit Card,94.55,20,2,Not Returned,New
ORD-103737,2025-04-30,Northeast,New York,Electronics,Gift Card,74.94,0,1,Not Returned,New
ORD-103738,2024-03-10,Midwest,Chicago,Fashion,credit card,76.09,15,1,Not Returned,Returning
ORD-103739,2025-12-15,West,Los Angeles,Electronics,Credit Card,244.76,20,1,Not Returned,New
ORD-103740,2025-05-18,Northeast,Buffalo,Beauty,Credit Card,20.56,5,1,Not Returned,Returning
ORD-103741,2024-04-27,South,Charlotte,Fashion,PayPal,89.64,5,1,Not Returned,Returning
ORD-103742,2025-08-27,West,San Francisco,Office Supplies,PayPal,45.72,10,1,Not Returned,Returning
ORD-103743,2025-11-13,West,Los Angeles,Pet Supplies,Apple Pay,124.77,10,3,not returned,New
ORD-103744,2024/02/05,South,Charlotte,Home,Gift Card,164.47,,2,EXCHANGE,Loyal
ORD-103745,2024-10-03,South,Miami,Fashion,Gift Card,72.43,5,1,Returned,New
ORD-103746,2025-10-01,Northeast,New York,Fashion,Credit Card,164.35,5,2,Not Returned,Returning
ORD-103747,2025-06-03,West,Las Vegas,Beauty,Credit Card,40.03,10,1,Returned,Returning
ORD-103748,2025-02-01,Midwest,Detroit,Office Supplies,Credit Card,22.6,5,1,Not Returned,Returning
ORD-103749,2024-08-09,West,Las Vegas,Home,Debit Card,93.78,10,1,Not Returned,Loyal
ORD-103750,2024-06-14,West,Las Vegas,Fashion,PayPal,90.06,15,1,Not Returned,Loyal
ORD-103751,2025/02/18,South,Charlotte,Fashion,PayPal,78.05,10,1,Not Returned,New
ORD-103752,2025-04-06,West,Phoenix,Electronics,Gift Card,151.72,0,1,Not Returned,Returning
ORD-103753,2025-10-07,West,Seattle,Electronics,Credit Card,468.84,10,3,returned,New
ORD-103754,2025-10-10,Northeast,Philadelphia,Home,Credit Card,245.76,5,1,Not Returned,Loyal
ORD-103755,2024-11-17,Midwest,Indianapolis,Pet Supplies,Apple Pay,26.95,5,2,Not Returned,Returning
ORD-103756,2025-08-20,West,San Francisco,Electronics,,483.58,5,2,Not Returned,New
ORD-103757,2025-03-24,West,,Home,Gift Card,80.8,5,1,Not Returned,Returning
ORD-103758,11/12/2025,West,San Francisco,Electronics,Buy Now Pay Later,113.14,15,1,Not Returned,Returning
ORD-103759,2025/05/12,Northeast,Boston,Home,Credit Card,67.1,0,1,Not Returned,Loyal
ORD-103760,2025-09-19,Northeast,Pittsburgh,Fashion,Debit Card,190.59,5,3,Returned,New
ORD-103761,2024-08-07,Northeast,New York,Beauty,Credit Card,55.44,0,1,Not Returned,New
ORD-103762,2025-10-22,South,Charlotte,Fashion,,76.07,15,1,Not Returned,Returning
ORD-103763,2025-12-23,West,Phoenix,Home,Credit Card,154.49,25,2,Not Returned,Returning
ORD-103764,2024-10-21,Midwest,,Pet Supplies,Credit Card,303.9,5,2,Not Returned,Loyal
ORD-103765,2025-01-20,Midwest,St. Louis,Electronics,PayPal,232.25,15,1,Not Returned,Returning
ORD-103766,2025-12-20,West,Phoenix,Fashion,Credit Card,68.81,0,1,Not Returned,Returning
ORD-103767,2025-11-22,Midwest,Minneapolis,Toys,Buy Now Pay Later,186.96,,2,Not Returned,Returning
ORD-103768,2025-01-20,West,Las Vegas,Sports,Debit Card,214.75,0,2,Not Returned,New
ORD-103769,2025-09-06 ,West,San Diego,Home,PayPal,59.6,0,1,,Loyal
ORD-103770,2025-06-27,Northeast,Newark,Electronics,Credit Card,329.76,20,2,Returned,Returning
ORD-103771,2024-10-29,South,Atlanta,Pet Supplies,Apple Pay,242.25,5,5,Not Returned,Loyal
ORD-103772,2025-06-26,Northeast,Buffalo,Home,debit card,176.54,5,1,Returned,New
ORD-103773,2025/05/04,Northeast,Philadelphia,Electronics,Buy Now Pay Later,160.72,0,1,Not Returned,New
ORD-103774,2025-03-17,Midwest,St. Louis,Beauty,Credit Card,83.41,5,2,Not Returned,Returning
ORD-103775,2024-11-28,South,Charlotte,Office Supplies,Credit Card,65.89,10,3,Not Returned,Returning
ORD-103776,2025-04-29,West,Seattle,Fashion,BUY NOW PAY LATER,90.49,0,1,Not Returned,Loyal
ORD-103777,2025-08-08,West,San Francisco,Beauty,Credit Card,52.0,0,2,Not Returned,Returning
ORD-103778,08/08/2024,West,Los Angeles,Beauty,PayPal,96.36,5,2,Not Returned,Returning
ORD-103779,2025-01-12,West,Las Vegas,Toys,,118.06,10,3,Not Returned,Loyal
ORD-103780,2025-10-12,West,Las Vegas,Home,Apple Pay,149.18,10,2,Not Returned,New
ORD-103781,2025-10-08,South,Houston,Home,Gift Card,157.61,15,2,,Loyal
ORD-103782,2024-01-25,Northeast,Philadelphia,Sports,Credit Card,238.43,0,2,Not Returned,Returning
ORD-103783,2024-05-10,South,Atlanta,Electronics,Credit Card,161.85,0,1,Not Returned,New
ORD-103784,2025-09-19,Northeast,Pittsburgh,Fashion,Credit Card,34.5,5,1,Not Returned,Loyal
ORD-103785,2024-11-27,West,Las Vegas,Fashion,Credit Card,93.41,25,1,Returned,Loyal
ORD-103786,2025-08-26,South,Nashville,Fashion,PayPal,340.31,0,5,Not Returned,New
ORD-103787,2025-08-23,Northeast,Philadelphia,Pet Supplies,Credit Card,60.01,5,1,Not Returned,New
ORD-103788,2025-11-06,Midwest,Minneapolis,Electronics,Credit Card,188.28,20,1,Exchange,Loyal
ORD-103789,2025-09-19,South,Charlotte,Sports,Credit Card,160.72,10,3,Returned,Returning
ORD-103790,2025-11-25,South,Atlanta,Beauty,Buy Now Pay Later,42.9,15,1,Returned,Returning
ORD-103791,2025-09-07,West,Seattle,Office Supplies,Credit Card,54.21,15,2,Returned,Returning
ORD-103792,2025-12-03 ,South,Miami,Sports,PayPal,162.43,25,2,Not Returned,Returning
ORD-103793,2025-11-25,West,Los Angeles,Fashion,Apple Pay,228.28,20,2,,New
ORD-103794,2025-05-04,Midwest,,Beauty,PayPal,31.53,5,1,Not Returned,Returning
ORD-103795,2025-11-02,West,Las Vegas,Sports,Credit Card,163.87,20,3,Not Returned,Loyal
ORD-103796,2025-12-06,West,Los Angeles,Home,PayPal,211.31,0,3,,New
ORD-103797,2024-01-25,West,Los Angeles,Beauty,Gift Card,40.35,10,1,Not Returned,Returning
ORD-103798,2024-12-20,West,Seattle,Electronics,Debit Card,63.62,20,1,Not Returned,New
ORD-103799,2024-07-03,Midwest,Minneapolis,Fashion,Credit Card,66.46,0,1,Returned,New
ORD-103800,2024-02-05,South,Dallas,Office Supplies,Credit Card,34.97,0,1,Returned,New
ORD-103801,2025-05-23,Midwest,Chicago,Beauty,Apple Pay,74.58,0,2,Not Returned,Loyal
ORD-103802,2024-09-22,South,Houston,Home,Buy Now Pay Later,164.55,20,2,Not Returned,New
ORD-103803,2025-11-07,South,Charlotte,Toys,Credit Card,123.06,5,1,Not Returned,Loyal
ORD-103804,10/09/2025,South,Houston,Beauty,Apple Pay,112.2,10,2,Not Returned,New
ORD-103805,2025-10-11,Northeast,Buffalo,Fashion,Credit Card,152.17,5,2,Not Returned,New
ORD-103806,2025-10-21,West,San Francisco,Toys,Debit Card,94.69,20,1,Not Returned,Returning
ORD-103807,2025-07-21,South,Miami,Beauty,Credit Card,41.4,10,1,Not Returned,Loyal
ORD-103808,2024-09-11,West,Seattle,Home,Credit Card,61.83,5,1,Not Returned,Returning
